timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
111402,-0.143311,0.099609,0.961914,-4.801527,1.877863,-0.343511,0.977619,5.167110,normal
111422,-0.143799,0.100098,0.958008,-4.816794,2.351145,-0.412214,0.973898,5.375808,normal
111442,-0.151367,0.100830,0.963623,-5.053435,2.503817,-0.465649,0.980637,5.658899,normal
111462,-0.140625,0.102295,0.952393,-5.015267,1.427481,-0.267176,0.968138,5.221302,normal
111482,-0.138184,0.099121,0.957275,-4.801527,1.618321,-0.671756,0.972263,5.111250,normal
111502,-0.140625,0.102783,0.963867,-5.015267,2.267176,-0.358779,0.979479,5.515588,normal
111522,-0.143799,0.097656,0.962646,-4.931298,2.114504,-0.755725,0.978214,5.418482,normal
111542,-0.143311,0.108154,0.964600,-4.862596,1.694656,-0.709924,0.981166,5.198143,normal
111562,-0.136475,0.096191,0.960449,-4.778626,1.564885,-0.709924,0.974854,5.078201,normal
111582,-0.139648,0.101807,0.968994,-4.763359,1.885496,-0.587786,0.984284,5.156566,normal
111602,-0.146240,0.100830,0.975098,-4.923664,2.282443,-0.679389,0.991145,5.469331,normal
111622,-0.147949,0.101318,0.964355,-4.793893,1.854962,-0.763359,0.980885,5.196635,normal
111642,-0.139160,0.093750,0.955078,-4.923664,2.061069,-0.816794,0.969706,5.399780,normal
111662,-0.145508,0.094727,0.970703,-4.839694,2.221374,-0.877863,0.986109,5.397017,normal
111682,-0.139160,0.103271,0.961182,-4.862596,1.900763,-0.816794,0.976678,5.284400,normal
111702,-0.145508,0.096924,0.966064,-4.801527,2.122137,-0.763359,0.981757,5.304794,normal
111722,-0.147705,0.091553,0.958496,-4.908397,2.251908,-0.625954,0.974122,5.436476,normal
111742,-0.143555,0.098877,0.956543,-4.832061,2.274809,-0.656489,0.972296,5.380943,normal
111762,-0.144531,0.102051,0.963623,-4.900764,2.015267,-0.503817,0.979731,5.322839,normal
111782,-0.145264,0.101074,0.970703,-4.793893,1.923664,-0.709924,0.986703,5.214009,normal
111802,-0.143555,0.102783,0.953125,-4.793893,1.648855,-0.335878,0.969340,5.080645,normal
111822,-0.144043,0.089355,0.967285,-4.770992,1.381679,-0.854962,0.982025,5.040076,normal
111842,-0.139893,0.100098,0.971680,-4.748092,2.015267,-0.862595,0.986788,5.229699,normal
111862,-0.139160,0.097656,0.975342,-4.900764,2.679389,-0.961832,0.990047,5.667603,normal
111882,-0.146484,0.092285,0.954102,-4.755725,2.961832,-0.946565,0.969682,5.682021,normal
111902,-0.149170,0.110352,0.985352,-5.381680,2.389313,-0.290076,1.002670,5.895374,normal
111922,-0.147217,0.102783,0.980957,-4.954198,0.450382,-0.519084,0.997253,5.001637,normal
111942,-0.137939,0.110107,0.956787,-4.656488,0.603053,-0.618321,0.972930,4.735914,normal
111962,-0.133301,0.093994,0.958252,-4.801527,2.740458,-0.786260,0.972034,5.584171,normal
111982,-0.147217,0.083740,0.962891,-5.015267,3.244275,-0.908397,0.977673,6.041805,normal
112002,-0.138916,0.103027,0.963135,-5.091603,2.030534,-0.549618,0.978540,5.509045,normal
112022,-0.143311,0.101074,0.962402,-4.770992,2.351145,-1.061069,0.978250,5.423663,normal
112042,-0.145996,0.100586,0.955566,-4.610687,1.641221,-0.351145,0.971874,4.906663,normal
112062,-0.145752,0.095459,0.971680,-4.740458,1.564885,-0.458015,0.987177,5.013041,normal
112082,-0.140137,0.099609,0.963623,-4.793893,1.648855,-0.633588,0.978841,5.108970,normal
112102,-0.144775,0.101318,0.956787,-4.603054,1.419847,-0.740458,0.972968,4.873638,normal
112122,-0.147217,0.099609,0.961670,-4.847328,1.648855,-0.664122,0.977959,5.162981,normal
112142,-0.145752,0.104248,0.965820,-4.824428,2.190840,-0.511450,0.982304,5.323201,normal
112162,-0.141113,0.101074,0.959961,-4.786260,1.839695,-0.641221,0.975528,5.167584,normal
112182,-0.141846,0.104492,0.962891,-4.885496,2.145038,-0.633588,0.978875,5.373146,normal
112202,-0.148438,0.103516,0.957031,-4.847328,2.335878,-0.809160,0.973991,5.441292,normal
112222,-0.150635,0.094482,0.954346,-4.694656,1.404580,-0.732824,0.970770,4.954763,normal
112242,-0.136719,0.104492,0.967285,-4.763359,1.335878,-1.045802,0.982472,5.056467,normal
112262,-0.139404,0.104980,0.960449,-4.885496,2.000000,-0.198473,0.976175,5.282752,normal
112282,-0.132324,0.087158,0.948242,-4.824428,2.496183,-0.030534,0.961389,5.432032,normal
112302,-0.126709,0.204590,1.120117,-4.648855,2.221374,-2.374046,1.145676,5.672957,normal
112322,-0.170166,0.144531,0.896484,-3.267176,3.022901,-3.694656,0.923867,5.784708,normal
112342,-0.169678,0.048096,0.926270,-2.213740,0.595420,-2.885496,0.942910,3.685276,normal
112362,-0.115967,0.043701,0.978760,-5.083970,0.625954,0.435115,0.986574,5.140806,normal
112382,-0.120605,0.129395,0.957031,-5.816794,1.778626,0.702290,0.973241,6.123055,normal
112402,-0.148438,0.132080,0.961426,-4.877862,5.167939,-1.312977,0.981743,7.226689,normal
112422,-0.156738,0.092773,0.962891,-4.374046,2.946565,-1.145038,0.979965,5.396817,normal
112442,-0.144287,0.094482,0.960205,-4.809160,1.221374,-0.312977,0.975571,4.971693,normal
112462,-0.139404,0.098633,0.954102,-5.206107,1.076336,-0.282443,0.969264,5.323704,normal
112482,-0.136230,0.105469,0.952881,-4.816794,2.335878,-0.641221,0.968331,5.391567,normal
112502,-0.140625,0.105225,0.961914,-4.908397,2.908397,-0.740458,0.977817,5.753209,normal
112522,-0.152344,0.095215,0.962891,-4.969466,2.541985,-0.541985,0.979506,5.608121,normal
112542,-0.154541,0.101318,0.963867,-4.954198,1.366412,-0.572519,0.981422,5.170971,normal
112562,-0.141113,0.107910,0.968262,-4.870229,1.572519,-0.557252,0.984423,5.148056,normal
112582,-0.135010,0.097900,0.959717,-4.893130,2.511450,-0.671756,0.974099,5.540881,normal
112602,-0.145996,0.108154,0.964111,-5.053435,2.862595,-0.702290,0.981082,5.850203,normal
112622,-0.148438,0.101562,0.970947,-4.786260,1.908397,-0.687023,0.987465,5.198294,normal
112642,-0.153076,0.098145,0.964600,-4.938931,1.167939,-0.931298,0.981589,5.159888,normal
112662,-0.139160,0.108154,0.958740,-4.717557,1.458015,-0.557252,0.974805,4.969073,normal
112682,-0.139648,0.107422,0.971436,-4.824428,2.114504,-0.732824,0.987283,5.318201,normal
112702,-0.141602,0.095947,0.950928,-4.870229,2.862595,-0.969466,0.966189,5.731793,normal
112722,-0.149902,0.099609,0.965576,-4.793893,2.374046,-0.778626,0.982207,5.405901,normal
112742,-0.140869,0.099121,0.974854,-4.809160,1.381679,-0.732824,0.989954,5.057083,normal
112762,-0.143311,0.099854,0.957764,-4.824428,1.694656,-1.038168,0.973560,5.217735,normal
112782,-0.144287,0.105225,0.950684,-4.793893,2.137405,-0.793893,0.967311,5.308500,normal
112802,-0.140137,0.087891,0.967041,-4.839694,3.099237,-0.954198,0.981087,5.825668,normal
112822,-0.155029,0.095215,0.965088,-5.137404,2.045802,-0.564885,0.982087,5.558536,normal
