timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
32302,0.088623,-0.870605,-0.527344,-5.297710,1.305344,-0.328244,1.021714,5.466022,lying
32322,0.085205,-0.875732,-0.530029,-4.648855,2.122137,-1.229008,1.027180,5.256023,lying
32342,0.083008,-0.874512,-0.527588,-4.557252,2.229008,-0.877863,1.024700,5.148560,lying
32362,0.086914,-0.871094,-0.523682,-4.839694,2.259542,-0.458015,1.020098,5.360779,lying
32382,0.082520,-0.874756,-0.529297,-5.091603,2.007634,-0.564885,1.025750,5.502192,lying
32402,0.082275,-0.874023,-0.526611,-4.984733,2.656489,-1.068702,1.023721,5.748619,lying
32422,0.092285,-0.874756,-0.531494,-4.946565,2.427481,-0.984733,1.027716,5.597398,lying
32442,0.084717,-0.878662,-0.527100,-4.694656,1.488550,0.190840,1.028133,4.928691,lying
32462,0.085449,-0.872803,-0.524170,-4.877862,1.694656,0.068702,1.021685,5.164312,lying
32482,0.088623,-0.877197,-0.522705,-4.458015,2.076336,-0.328244,1.024963,4.928774,lying
32502,0.089600,-0.876709,-0.533936,-4.610687,3.061069,-1.854962,1.030405,5.836905,lying
32522,0.088623,-0.867920,-0.525391,-5.167939,2.633588,-1.610687,1.018418,6.019774,lying
32542,0.087402,-0.875000,-0.529785,-5.931298,1.625954,0.748092,1.026614,6.195455,lying
32562,0.083008,-0.880371,-0.520752,-5.572519,0.893130,-0.793893,1.026219,5.699203,lying
32582,0.078613,-0.867920,-0.530762,-5.519084,0.969466,1.557252,1.020379,5.815942,lying
32602,0.088379,-0.888672,-0.533447,-5.786260,0.603053,-0.259542,1.040247,5.823387,lying
32622,0.085449,-0.870850,-0.533691,-5.167939,1.076336,1.259542,1.024943,5.427019,lying
32642,0.084717,-0.878906,-0.529541,-4.496183,1.877863,-0.290076,1.029595,4.881207,lying
32662,0.087646,-0.874512,-0.533691,-4.259542,2.877863,-1.580153,1.028241,5.377981,lying
32682,0.084961,-0.868652,-0.532959,-4.366412,2.458015,-1.213740,1.022654,5.155634,lying
32702,0.085938,-0.872070,-0.526123,-4.488550,2.564885,-1.641221,1.022104,5.423958,lying
32722,0.085205,-0.876465,-0.532959,-4.748092,2.381679,-1.435115,1.029318,5.502392,lying
32742,0.086426,-0.874512,-0.534912,-4.473282,2.603053,-1.526718,1.028772,5.396018,lying
32762,0.091797,-0.878418,-0.529053,-4.038168,1.664122,-0.366412,1.029535,4.382963,lying
32782,0.084473,-0.876465,-0.533203,-4.152672,1.763359,-0.488550,1.029384,4.537929,lying
32802,0.083008,-0.875244,-0.526123,-4.496183,2.442748,-0.763359,1.024572,5.173529,lying
32822,0.087402,-0.874756,-0.526611,-4.480916,2.549618,-1.145038,1.024771,5.281124,lying
32842,0.087891,-0.879639,-0.533936,-4.572519,2.244275,-1.038168,1.032752,5.198317,lying
32862,0.086426,-0.878906,-0.535156,-4.908397,1.832061,0.030534,1.032636,5.239250,lying
32882,0.084473,-0.871582,-0.526611,-5.328244,1.183206,1.083969,1.021817,5.564634,lying
